κ_m,κ_2
0.23230331622828698,0.08780425308610719
0.3305117031054383,0.10260369685968601
0.30364197306748275,0.10504008716544527
0.31257396289745765,0.10329734408274252
0.34281639816226206,0.10767658897030623
0.34062908912793627,0.1077392114917374
0.2762252193424732,0.09479942021525006
0.3266191302691144,0.10054394381525393
0.322913499114183,0.10489324855450122
0.3275166019529937,0.10189743710651461
0.31464218138548167,0.1025661276006908
0.31731865825106875,0.09832085094076294
0.296452287505204,0.09872792756883085
0.27843545908168665,0.0968243462513351
0.3646453269945684,0.10613941461544824
0.3379558744842287,0.10521987893324022
0.3387527395915097,0.10495212384669177
0.29600381975644907,0.09992531789455147
0.2729075940752974,0.0925264952381917
0.23815610798200576,0.09298779167300227
0.2445757297721397,0.09015291807134657
0.27038892907187406,0.09587639641205556
0.297614375152366,0.10042777769214464
0.3150229107546532,0.1010384112308129
0.2662383911972713,0.09441754173493393
0.2860089203985616,0.09598656267072912
0.3104288252105855,0.09913838366970269
0.29240355226089837,0.09790921262677468
0.2156667092803468,0.08576665237302171
0.2125714203248,0.08736957813583887
0.2523957540688903,0.0951822970626738
0.2828745718675452,0.09261011409987495
0.2518039519225551,0.09382688283874602
0.2973777446456989,0.0967528858394468
0.28550044145653103,0.09519028117839085
0.23404062463218106,0.09085612181209286
0.26595443527197044,0.09224482972419511
0.27520089540827103,0.09659890598108463
0.32089921483675504,0.10152612833824708
0.3014092098706158,0.0999160277686886
0.3038256939422844,0.10117613210108609
0.2904141793600193,0.0984937731541743
0.2852728976727813,0.09905128926177753
0.36419311512546293,0.11092825228760719
0.32362232128266993,0.09898756234907156
0.3055635615451208,0.09884707559941512
0.2774980179922515,0.09835307200642406
0.2821314686556287,0.09754243749275919
0.2850791495455839,0.09824939576057207
0.33088906054573536,0.10484082445436403
0.32858130461272056,0.10207723209458146
0.32672621627468085,0.10335863187566759
0.3234538671958864,0.10336958489978816
0.3392954259773333,0.10370826886261243
0.34332528369296256,0.10335560617190662
0.3419999877479237,0.10263567373615898
0.33938536973490085,0.1060817186725766
0.3432057304398311,0.10569822263257808
0.30407853392396383,0.10004673928501773
0.31225085811705316,0.10335515141936676
0.26638520802263904,0.09694438578957552
0.27798538557470853,0.09872339428575724
0.32069929279329934,0.10197831342065633
0.31860256246658447,0.10224191674843133
0.3170350823449298,0.10335338525610376
0.2657365674535974,0.09762841286321372
0.299592960898642,0.10306133106296844
0.3093690298197578,0.10270151767394649
0.3039715107908225,0.10204218542147113
0.2761127191359743,0.09811709353300614
0.27881635809579397,0.09732453617156193
0.26197263422960015,0.09209775236186554
0.2564320218043743,0.09430538984658658
0.2603624919799233,0.09333234557169892
0.3267037569896768,0.10264532043872876
0.32532952140331967,0.10333820906103688
0.32113184626894437,0.10086977334112927
0.2999733122647773,0.101810596156491
0.3090990511633305,0.10062375452097595
0.36294125551193546,0.10773476421722983
0.3740941060483127,0.11176012422998145
0.37664965416689866,0.11138036623344263
0.42055555512679943,0.11522941916852923
0.40464819628594323,0.11397842262981983
0.3610950922989765,0.10900146593502835
0.34807858375735296,0.10355322412223335
0.3460522410544476,0.10525058516445167
0.3460522410544476,0.10525058516445167
0.30391329212478674,0.09682613476003234
0.36930894096579536,0.11040867497531606
0.3811236957407351,0.10942671220077269
0.3842370863391329,0.10960153996993346
0.38933125828193266,0.11096005178104128
0.3841156886738273,0.11401433467952535
0.3970947959653861,0.1080065895841245
0.24227176656803998,0.0916689997840103
0.23883655351246832,0.0905534855671784
0.2787005049777531,0.09498598324580063
0.2945688723917179,0.09947329287203745
0.3008853881334038,0.09916680443613801
0.33442055673959437,0.10296920934903468
0.2952461968507683,0.10040383492157297
0.2608970934116958,0.09569160589543588
0.2659069834666571,0.09014939882832632
0.2573680223865776,0.08934266747409102
0.29380309442909314,0.09813106691528063
0.29380309442909314,0.09813106691528063
0.3260869245816401,0.10437040690193079
0.3132413627997545,0.10242349988057159
0.2936344054285216,0.0994536273979106
0.294602418730907,0.09849386310171748
0.31156860359923905,0.09802240341486657
0.30805098661085584,0.10317358033433437
0.32130614789009315,0.10186833630070483
0.3558366096429202,0.10528647011853601
0.32588661247951145,0.10453232731387774
0.3084934806326963,0.09746081596041031
0.284604081141824,0.10137334748485405
0.36406165087718856,0.11287653629241659
0.2982582832497452,0.10096990329766352
0.29935111395027997,0.10026757416521345
0.2867117677214216,0.09699158887879052
0.24680463124268057,0.0938692366395325
0.32697403001335873,0.10663066551161164
0.32155611035374526,0.10759986950237206
0.2838855747590497,0.10122168176408282
0.2903972174248475,0.09897206101657494
0.348260609866578,0.10650112755066604
0.3320813728787108,0.10246627674528609
0.2906650087716853,0.09858517992564825
0.29213648854788266,0.0983931798249083
0.3247337522035782,0.10159382517207181
0.3171546358371533,0.10260292347221635
0.29675955442232743,0.10031359243426465
0.31463826361642,0.10045703730820182
0.30414775307664255,0.10067182891889423
0.31084603493943075,0.10352621915326689
0.3476345586842704,0.10219443437984338
0.3193446175844169,0.09876886938279622
0.24217179102107778,0.09030658017909632
0.24913008400566536,0.09266251089123642
0.3028780599261278,0.10059675096120349
0.30672171479830046,0.10077980551978565
0.31007749784250704,0.09930420416680481
0.25628946758983673,0.09322529478460402
0.2965026145529285,0.09626596863105011
0.25452536098431866,0.0942919167045295
0.2616345667193678,0.09221921556226742
0.2650118328524241,0.09536897905431581
0.33780143993696593,0.10268055951043112
0.30626625087212045,0.09869304650984091
0.303510702407149,0.0987010464679892
0.3129598688177831,0.09960007533542502
0.2836047682030794,0.09669666701433084
0.29587311120303483,0.09822101665496583
0.3780125605412408,0.1092364476055687
0.37234245638059477,0.10805702686395759
0.37385268892844453,0.11174500637694068
0.3537943845799356,0.105234517747192
0.32938281617963605,0.10186802012345486
0.3453739565411864,0.10544280249777362
0.30430529129908235,0.10199584478635002
0.30859775507290454,0.10087981955839394
0.31426110123041184,0.10373979930912022
0.3232878721690843,0.10320941430010683
0.29811472523254917,0.10145422466071741
0.265094857644136,0.09282206075130722
0.25115330428205784,0.09459740691603882
0.2960215240997658,0.09685744373299744
0.2800657878805381,0.0964538006738888
0.3044429162003044,0.09789173910006504
0.30092868387741334,0.09786628679722127
0.34183353418006096,0.1045183674717009
0.35027760144136977,0.1064431890160133
0.32542982153423294,0.10397113277297082
0.3949790277876652,0.11389172446111966
0.2840131989793404,0.09684211401847076
0.28136722253015567,0.09493061752356986
0.24677082326425392,0.09126195921899642
0.2518946751560529,0.09365901888515456
0.2839530229486781,0.09403666561034356
0.25667487244607246,0.09477943200038724
0.2469529462434545,0.0905503354879083
0.24769200962379992,0.0903386878164871
0.36084118632378,0.1041505345281739
0.34668240910082343,0.10630780690079593
0.34962343143530555,0.10649886050465736
0.3521794913972351,0.10732514141301873
0.24518900688941497,0.09072079123155301
0.24421339057844255,0.09377738247543597
0.23734073649000223,0.09323741059444862
0.2350241538882088,0.0896070449625966
0.3328128002500637,0.10381465762465411
0.33777423185523753,0.10418722824192998
0.35995940446836744,0.10890059213862015
0.3147468619267346,0.0989106638769813
0.49338854287053246,0.12334411205915621
0.39634374357184665,0.1105138292627165
0.41329036096187427,0.1114572184447054
0.41329036096187427,0.1114572184447054
0.36443213816253417,0.10951824608911322
0.36511668921004603,0.11040392809548821
0.35706740566366446,0.10412443791806596
0.34440306211108185,0.10879981642405359
0.350589206262215,0.10450408278876312
0.36660027692360286,0.10912864927050815
0.35405298028132137,0.1102791791248246
0.36754969450485264,0.10717953763202696
0.36344375253686145,0.10742856412310246
0.3465421406134526,0.10562480155411604
0.3878692255229814,0.11023860718478909
0.2985173345706302,0.1022504148127252
0.3040083879796597,0.10119494091236544
0.3524416953706375,0.10572767307097095
0.35984099548016285,0.10649230818899431
0.2764620536088098,0.09578327528556049
0.23235649050714494,0.09004306817137742
0.26134911662586824,0.09162499907177142
0.23634029265653245,0.08828676919542232
0.215378500845679,0.08535083892657191
0.22180492595263335,0.09076005565031407
0.3031897591216471,0.10330268082647091
0.22232306193633852,0.08700962237545257
0.22473518405375187,0.0898473834916587
0.22431511388609338,0.08751692510245374
0.22402955148083709,0.08676162495399899
0.2620606412017951,0.09429569633042316
0.2620051365313269,0.09432812069831172
0.3141684504494383,0.10271595701692927
0.32799784339181176,0.10380183603786991
0.32983331227467705,0.10205885808114057
0.30917551069009286,0.10074153230052962
0.32020208417618073,0.10095217120286665
0.32020208417618073,0.10095217120286665
0.3208781273193061,0.10154764899552549
0.3560250655326511,0.1044352497874306
0.36804920787868606,0.1046932501503814
0.3340917479673976,0.10255414421893032
0.28959582549914054,0.09888935504597646
0.23746563574018847,0.09263769019055529
0.23746563574018847,0.09263769019055529
0.249710150556129,0.0930231457912227
0.2820907785709605,0.09604967852391481
0.28370691629586675,0.09732895583401907
0.3318149631672983,0.105379317469631
0.3538055123510408,0.10724584911369218
0.38530970132107273,0.11012025757423743
0.36379566802917557,0.11033636715381201
0.3480708870685343,0.10585810080201902
0.32246980307239026,0.10120218356127314
0.25469285650813506,0.09389269701173134
0.2766224280254005,0.09673862435817124
0.27590499790627643,0.0971106669060883
0.34772094256704883,0.10431572053070502
0.2672507358820441,0.0929726883561216
0.27529423917260487,0.09464879795894333
0.31810219413354013,0.10274096495012182
0.30275445397555084,0.09927762508019339
0.33504420057349377,0.10354802054178176
0.3120009711480192,0.10003674978384512
0.3120009711480192,0.10003674978384512
0.29470098686747687,0.09702844429934408
0.2853635508123357,0.09709535546723626
0.2792077615689286,0.09613911789657338
